,md_earn_wne_p6,PREDDEG,HIGHDEG,CONTROL,NUMBRANCH,AVGFACSAL,TUITFTE,UGDS,UGDS_NRA,PPTUG_EF,UG25abv,PAR_ED_PCT_1STGEN,DEP_INC_AVG,IND_INC_AVG,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,ENRL_ORIG_YR2_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,OVERALL_YR2_N,OVERALL_YR3_N,OVERALL_YR4_N,OVERALL_YR6_N,OVERALL_YR8_N,count_nwne_p6,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN
1129,21200,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,2609,9016,323,0.0,0.1084,0.4923,0.630630631,41909.21967,12842.58475,0.442477876106,0.274336283186,0.053097345133,0.462686567164,0.129353233831,0.0,226,195,201,179,160,50,6625.0,7527.0,4453.0
1130,30200,Predominantly bachelor's-degree granting,Graduate degree,Public,2,6706,7018,16288,0.0071,0.2386,0.2848,0.480665025,67558.90105,23272.71576,0.058759044069,0.311335233501,0.359351019513,0.190039017673,0.336929079642,0.151709892128,4561,4517,4357,3701,3368,432,12608.0,18500.0,9938.0
1131,30200,Predominantly associate's-degree granting,Associate degree,Public,2,5868,7170,1375,0.0007,0.3942,0.3844,0.480665025,67558.90105,23272.71576,0.058759044069,0.311335233501,0.359351019513,0.190039017673,0.336929079642,0.151709892128,4561,4517,4357,3701,3368,432,12608.0,18500.0,9938.0
1132,32800,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,7,4205,17617,372,0.0027,0.0,0.0592,0.34186747,71229.38016,34694.54424,0.248472505092,0.213849287169,0.395112016293,0.386847195358,0.375241779497,0.063829787234,491,464,517,470,445,77,16000.0,17204.5,15739.0
1133,36700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6123,12146,3493,0.0115,0.148,0.1796,0.351598174,87367.43183,38441.18606,0.1,0.09625,0.57375,0.548387096774,0.139784946237,0.056451612903,800,828,744,788,747,35,15843.0,17125.0,8884.0
1134,22100,Predominantly associate's-degree granting,Associate degree,Public,1,4299,3401,767,0.0,0.2595,0.4637,0.639853748,43844.687,22742.80534,0.119448698315,0.284839203675,0.180704441041,0.20367278798,0.156928213689,0.053422370618,653,616,599,433,488,99,6625.0,7955.0,5792.0
1135,34400,Predominantly associate's-degree granting,Associate degree,Public,2,5425,10863,1598,0.0,0.326,0.339,0.393718233,84326.24695,24684.65587,0.065517241379,0.152785145889,0.493368700265,0.444738934535,0.162470182878,0.093824542804,3770,3587,3773,3411,2825,203,13062.5,17125.0,6235.0
1136,34400,Predominantly bachelor's-degree granting,Graduate degree,Public,2,6257,8051,15846,0.0121,0.0573,0.0611,0.393718233,84326.24695,24684.65587,0.065517241379,0.152785145889,0.493368700265,0.444738934535,0.162470182878,0.093824542804,3770,3587,3773,3411,2825,203,13062.5,17125.0,6235.0
1137,24200,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,14,2805,9833,329,0.0,0.4438,0.5562,0.554190871,36726.48165,19213.9807,0.11640625,0.13984375,0.065364583333,0.18221895665,0.223365172667,0.019103600294,3840,5229,1361,467,706,111,6625.0,9943.5,5508.5
1138,36200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6866,11607,2751,0.0076,0.1916,0.2523,0.397928994,85219.3724,35951.48991,0.120906801008,0.222921914358,0.450881612091,0.204054054054,0.443243243243,0.028378378378,794,828,740,696,642,40,15301.0,17125.0,14250.0
1139,54300,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9013,15675,3824,0.0392,0.0392,0.0357,0.213960546,98896.02892,23215.7561,0.375684556407,0.036144578313,0.427163198248,0.767973856209,0.037581699346,0.035947712418,913,809,612,559,570,30,14500.0,16644.0,6125.0
1140,35500,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5683,11054,3034,0.0046,0.0343,0.0207,0.183472328,93532.20587,21756.15934,0.058383233533,0.089820359281,0.564371257485,0.562998405104,0.138755980861,0.033492822967,668,603,627,571,518,49,11625.0,15479.5,6125.0
1141,30800,Predominantly associate's-degree granting,Associate degree,Public,1,4719,3077,2885,0.0003,0.5203,0.5003,0.60201005,57046.10687,29539.82012,0.110795454545,0.363636363636,0.234848484848,0.17617866005,0.369727047146,0.057071960298,1056,903,806,585,491,87,6519.0,11400.0,5250.0
1142,23200,Predominantly bachelor's-degree granting,Graduate degree,Public,1,5600,3271,1617,0.0062,0.1033,0.1311,0.463782696,39451.06686,9441.800007,0.021828103683,0.31377899045,0.268758526603,0.074313408724,0.339256865913,0.105008077544,733,350,619,390,163,53,9127.0,18527.5,8750.0
1143,25800,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,4893,6421,799,0.015,0.1252,0.1877,0.453563715,70946.35215,38819.08096,0.051282051282,0.297435897436,0.374358974359,0.363636363636,0.255681818182,0.056818181818,195,190,176,153,183,17,8456.0,17005.0,6125.0
1144,35200,Predominantly bachelor's-degree granting,Graduate degree,Public,3,7432,8001,18860,0.0128,0.1538,0.1847,0.407837574,80975.20294,31042.68909,0.065110966057,0.29634464752,0.391644908616,0.144975288303,0.410946366465,0.119714442614,6128,5491,5463,4564,4800,441,11000.0,16749.0,9708.0
1145,29300,Predominantly associate's-degree granting,Associate degree,Public,1,6910,2236,7489,0.0109,0.5469,0.4549,0.523439058,60318.42409,23008.54476,0.005559968229,0.477760127085,0.226370135028,0.008173273396,0.507560277891,0.0608908868,2518,2549,2447,1877,1718,248,5798.5,8212.5,5775.0
1146,35200,Predominantly associate's-degree granting,Associate degree,Public,3,4888,3273,2452,0.0029,0.3573,0.3687,0.407837574,80975.20294,31042.68909,0.065110966057,0.29634464752,0.391644908616,0.144975288303,0.410946366465,0.119714442614,6128,5491,5463,4564,4800,441,11000.0,16749.0,9708.0
1147,35200,Predominantly associate's-degree granting,Bachelor's degree,Public,3,5709,4291,3941,0.0038,0.458,0.4272,0.407837574,80975.20294,31042.68909,0.065110966057,0.29634464752,0.391644908616,0.144975288303,0.410946366465,0.119714442614,6128,5491,5463,4564,4800,441,11000.0,16749.0,9708.0
1148,27700,Predominantly associate's-degree granting,Associate degree,Public,1,5193,2602,3111,0.0003,0.513,0.4983,0.639097744,47691.24404,22743.62633,0.080188679245,0.274528301887,0.193396226415,0.128151260504,0.261554621849,0.067226890756,1060,972,952,682,593,159,5999.0,9550.0,5250.0
1149,34600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,7124,7364,8804,0.0217,0.2712,0.4236,0.448928409,60398.0439,25832.91449,0.184278828328,0.176863181313,0.374119391917,0.296525096525,0.223552123552,0.139768339768,2697,2595,2590,1941,1733,227,13250.0,16606.0,10745.0
1150,24300,Predominantly certificate-degree granting,Associate degree,Private for-profit,1,4030,8355,407,0.0,0.0,0.0713,0.591796875,50614.05408,20484.05374,0.738396624473,0.185654008439,0.0,0.775,0.105,0.0,237,221,200,236,132,34,6125.0,6790.0,3313.0
1151,25600,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,4888,20681,1309,0.0688,0.0405,0.1945,0.344827586,84312.61487,18468.47712,0.063063063063,0.195195195195,0.522522522523,0.580555555556,0.166666666667,0.038888888889,333,302,360,369,297,47,16300.0,17125.0,6625.0
1152,28600,Predominantly associate's-degree granting,Associate degree,Public,1,5642,2947,13891,0.0059,0.5876,0.4546,0.509758551,55564.45534,22510.74497,0.022121961869,0.440401688255,0.176830155727,0.070391061453,0.389199255121,0.060148975791,6871,7019,5370,3796,3248,550,4594.0,8750.0,4427.0
1153,26100,Predominantly associate's-degree granting,Associate degree,Public,1,6588,2120,11394,0.0207,0.5219,0.505,0.564365971,34429.00404,16327.50733,0.022268839761,0.194126190092,0.192673874455,0.052456839309,0.159141212926,0.081673306773,6197,5446,4518,6051,861,984,3559.0,6824.0,3497.5
1154,44200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7238,12792,7270,0.004,0.0494,0.0408,0.165917603,125765.115,32434.94873,0.040028591851,0.072909220872,0.674767691208,0.581804281346,0.174311926606,0.029816513761,1399,1292,1308,1279,1372,60,14500.0,17125.0,8750.0
1155,25800,Predominantly associate's-degree granting,Associate degree,Public,1,4888,2680,3094,0.0,0.6357,0.4163,0.650704225,52045.34352,25728.07253,0.060518731988,0.292507204611,0.200288184438,0.165680473373,0.195266272189,0.047337278107,694,632,507,446,308,70,6625.0,9798.0,5854.0
1156,24200,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,14,541,10165,428,0.0,0.3411,0.6145,0.554190871,36726.48165,19213.9807,0.11640625,0.13984375,0.065364583333,0.18221895665,0.223365172667,0.019103600294,3840,5229,1361,467,706,111,6625.0,9943.5,5508.5
1157,35200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5398,9679,3034,0.0422,0.1312,0.1872,0.443105756,84983.94257,38009.77497,0.103492884864,0.151358344114,0.428201811125,0.390862944162,0.272842639594,0.048223350254,773,767,788,632,706,56,11975.5,17125.0,10500.0
1158,35100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5340,9326,1273,0.022,0.1304,0.128,0.448322148,78551.12037,33964.25078,0.065868263473,0.14371257485,0.464071856287,0.468553459119,0.163522012579,0.040880503145,334,300,318,321,312,17,11625.0,17125.0,4375.0
1159,26600,Predominantly certificate-degree granting,Associate degree,Public,1,4506,2998,3243,0.0052,0.2473,0.4068,0.573443729,58227.75557,20203.56721,0.127180641531,0.465953854811,0.09229037704,0.170716889429,0.359052247874,0.028554070474,1777,1889,1646,1404,1169,229,6125.0,9520.0,5250.0
1160,40600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6635,13494,3242,0.0,0.0244,0.0308,0.257771039,109274.0412,18147.64528,0.043235704324,0.066945606695,0.640167364017,0.330589849108,0.356652949246,0.052126200274,717,685,729,729,686,23,15222.0,17125.0,13500.0
1161,30600,Predominantly associate's-degree granting,Associate degree,Public,8,4890,4706,1295,0.0008,0.4849,0.4918,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1162,30600,Predominantly associate's-degree granting,Associate degree,Public,8,5084,4848,744,0.0013,0.5524,0.5061,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1163,30600,Predominantly associate's-degree granting,Associate degree,Public,8,5324,4819,3376,0.0021,0.3889,0.2872,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1164,30600,Predominantly associate's-degree granting,Associate degree,Public,8,5668,4817,1865,0.0,0.5308,0.4563,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1165,30600,Predominantly associate's-degree granting,Associate degree,Public,8,5344,4612,1672,0.0024,0.4844,0.378,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1166,30600,Predominantly associate's-degree granting,Bachelor's degree,Public,8,5162,4587,1155,0.0017,0.4693,0.4048,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1167,30600,Predominantly bachelor's-degree granting,Graduate degree,Public,8,6600,6840,18130,0.0082,0.1398,0.1262,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1168,30600,Predominantly associate's-degree granting,Associate degree,Public,8,5349,4773,849,0.0047,0.636,0.3791,0.481219756,74069.96248,24668.23254,0.06719312829,0.268772513162,0.367553338875,0.30720773513,0.255493700557,0.106504541459,7218,7136,6826,5918,5380,569,10833.0,16500.0,6563.0
1169,57800,Predominantly certificate-degree granting,Graduate degree,Private nonprofit,1,5216,8483,767,0.0,0.4224,0.4811,0.462626263,88869.70671,41126.66381,0.256637168142,0.132743362832,0.380530973451,0.502702702703,0.183783783784,0.054054054054,226,234,185,142,149,9,12750.0,19904.5,6625.0
1170,29100,Predominantly associate's-degree granting,Associate degree,Public,1,7567,3081,6918,0.0113,0.5807,0.4326,0.553684998,50041.65074,22171.77908,0.049285714286,0.220714285714,0.230714285714,0.062611806798,0.166368515206,0.102862254025,1400,1273,1118,763,925,148,5781.5,8423.0,5178.0
1171,30100,Predominantly associate's-degree granting,Associate degree,Public,1,4793,3609,2942,0.0003,0.4646,0.4297,0.591824283,60269.36212,24931.16058,0.097525473071,0.302765647744,0.2634643377,0.132138857783,0.366181410974,0.087346024636,687,814,893,740,737,116,7479.0,9000.0,7421.5
1172,26300,Predominantly associate's-degree granting,Associate degree,Public,1,5977,1986,10142,0.0073,0.619,0.4346,0.570895522,48588.67961,23358.77745,0.022826086957,0.183695652174,0.275,0.018160515524,0.198008201523,0.130052724077,1840,1844,1707,1004,1108,205,5271.0,9251.0,4983.5
1173,34300,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5248,10076,1854,0.0113,0.0998,0.2344,0.423447069,77307.55501,49362.38459,0.087748344371,0.192052980132,0.486754966887,0.378277153558,0.284644194757,0.048689138577,604,538,534,524,551,47,11750.0,16500.0,6625.0
1174,27500,Predominantly associate's-degree granting,Associate degree,Public,1,4540,3054,1404,0.0014,0.4936,0.4945,0.651416122,49798.22081,23856.97694,0.089850249584,0.282861896839,0.191347753744,0.117773019272,0.237687366167,0.055674518201,601,541,467,356,405,88,3525.0,6500.0,2625.0
1175,38900,Predominantly bachelor's-degree granting,Graduate degree,Public,3,6131,10942,2749,0.0015,0.2976,0.2727,0.312854108,107457.9938,28953.9607,0.075693311582,0.178466557912,0.485481239804,0.505083633978,0.174483437193,0.074122663168,3065,3087,3049,2730,2756,191,12344.0,15125.0,6625.0
1176,38900,Predominantly bachelor's-degree granting,Graduate degree,Public,3,5853,9859,2118,0.0,0.3008,0.3515,0.312854108,107457.9938,28953.9607,0.075693311582,0.178466557912,0.485481239804,0.505083633978,0.174483437193,0.074122663168,3065,3087,3049,2730,2756,191,12344.0,15125.0,6625.0
1177,38900,Predominantly bachelor's-degree granting,Graduate degree,Public,3,7174,8997,14890,0.0079,0.0193,0.0267,0.312854108,107457.9938,28953.9607,0.075693311582,0.178466557912,0.485481239804,0.505083633978,0.174483437193,0.074122663168,3065,3087,3049,2730,2756,191,12344.0,15125.0,6625.0
1178,34600,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,6022,10554,2030,0.0232,0.0256,0.0689,0.414560162,81707.54478,20093.60307,0.047186932849,0.092558983666,0.584392014519,0.500888099467,0.179396092362,0.017761989343,551,544,563,570,507,16,14500.0,17125.0,6625.0
1179,37700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5202,11961,1889,0.0037,0.2933,0.3421,0.408695652,87308.84315,30652.36544,0.059866962306,0.219512195122,0.485587583149,0.132608695652,0.439130434783,0.073913043478,451,480,460,416,395,18,15375.0,18951.0,13975.0
1180,25100,Predominantly associate's-degree granting,Associate degree,Public,1,4841,3599,1537,0.0,0.3266,0.4214,0.626587638,49666.78724,19393.87924,0.037906137184,0.342960288809,0.214801444043,0.094155844156,0.288961038961,0.056818181818,554,635,616,491,588,113,6125.0,8055.0,6125.0
1181,32600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5671,8045,1634,0.0226,0.0435,0.0337,0.410573678,79979.92653,30390.67116,0.054347826087,0.141304347826,0.535326086957,0.423558897243,0.213032581454,0.027568922306,368,429,399,371,364,14,13625.0,17125.0,6125.0
1182,27000,Predominantly associate's-degree granting,Associate degree,Public,1,5444,3088,2170,0.0,0.6124,0.4501,0.618238022,63108.64377,28037.36461,0.074369189907,0.339973439575,0.211155378486,0.154639175258,0.284241531664,0.082474226804,753,745,679,509,484,87,5875.0,9188.0,5200.0
1183,33500,Predominantly associate's-degree granting,Bachelor's degree,Private nonprofit,1,4043,6526,2087,0.0,0.1145,0.1465,0.569973428,65948.26695,21915.93879,0.291465378422,0.341384863124,0.12077294686,0.300829875519,0.448132780083,0.01867219917,1242,1106,964,823,903,86,7990.0,9625.0,6625.0
1184,35100,Predominantly certificate-degree granting,Associate degree,Private for-profit,1,1923,6935,654,0.0,0.0,0.133,0.552787663,62914.38732,17931.48066,0.605504587156,0.275229357798,0.0,0.549828178694,0.309278350515,0.0,327,316,291,222,226,45,4959.0,6125.0,2241.0
1185,37300,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,5418,8976,2185,0.0041,0.2586,0.4009,0.443613707,79675.18388,41393.67351,0.104142011834,0.248520710059,0.368047337278,0.339694656489,0.304071246819,0.081424936387,845,755,786,623,528,52,13866.5,21000.0,7500.0
1186,44200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6678,14005,2542,0.0035,0.011,0.0219,0.288841808,97969.79372,45859.09311,0.043909348442,0.065155807365,0.671388101983,0.586800573888,0.100430416069,0.057388809182,706,731,697,722,644,24,17034.0,17125.0,5250.0
1187,35600,Predominantly associate's-degree granting,Associate degree,Public,6,5908,5329,785,0.0025,0.0917,0.0865,0.352256864,86623.16047,23529.10982,0.102334934644,0.162775108926,0.480058094068,0.446907400787,0.171254915981,0.09843880348,8951,8441,8391,8051,7839,634,12100.0,15291.0,7500.0
1188,35600,Predominantly bachelor's-degree granting,Bachelor's degree,Public,6,6682,5150,965,0.001,0.1326,0.2079,0.352256864,86623.16047,23529.10982,0.102334934644,0.162775108926,0.480058094068,0.446907400787,0.171254915981,0.09843880348,8951,8441,8391,8051,7839,634,12100.0,15291.0,7500.0
1189,35600,Predominantly bachelor's-degree granting,Bachelor's degree,Public,6,6042,5114,1209,0.0008,0.2002,0.2406,0.352256864,86623.16047,23529.10982,0.102334934644,0.162775108926,0.480058094068,0.446907400787,0.171254915981,0.09843880348,8951,8441,8391,8051,7839,634,12100.0,15291.0,7500.0
1190,35600,Predominantly associate's-degree granting,Bachelor's degree,Public,6,6429,4875,1299,0.0031,0.1355,0.2048,0.352256864,86623.16047,23529.10982,0.102334934644,0.162775108926,0.480058094068,0.446907400787,0.171254915981,0.09843880348,8951,8441,8391,8051,7839,634,12100.0,15291.0,7500.0
1191,35600,Predominantly bachelor's-degree granting,Bachelor's degree,Public,6,6278,4949,1952,0.002,0.1291,0.1394,0.352256864,86623.16047,23529.10982,0.102334934644,0.162775108926,0.480058094068,0.446907400787,0.171254915981,0.09843880348,8951,8441,8391,8051,7839,634,12100.0,15291.0,7500.0
